,Customer ID,InvoiceDate,monetary,days_between_purchases
1808,13034.0,2010-12-05,165.86,32.0
1809,13035.0,2010-10-04,442.32,
1810,13036.0,2010-01-24,307.1,
1811,13037.0,2009-12-03,313.19,
1812,13037.0,2010-01-18,291.5,46.0
1813,13037.0,2010-03-05,744.86,46.0
1814,13037.0,2010-04-27,384.31,53.0
1815,13037.0,2010-06-17,448.78000000000003,51.0
1816,13037.0,2010-08-13,379.53000000000003,57.0
1817,13037.0,2010-09-03,317.41,21.0
1818,13037.0,2010-11-05,154.3,63.0
1819,13039.0,2009-12-17,162.8,
1820,13039.0,2010-03-31,300.35,104.0
1821,13039.0,2010-04-13,174.4,13.0
1822,13039.0,2010-05-04,373.18,21.0
1823,13041.0,2010-04-29,256.16,
1824,13041.0,2010-07-05,181.94,67.0
1825,13041.0,2010-07-30,168.98,25.0
1826,13041.0,2010-09-15,192.05,47.0
1827,13042.0,2009-12-07,668.1,
1828,13042.0,2010-02-02,354.1,57.0
1829,13042.0,2010-04-20,534.34,77.0
1830,13044.0,2010-01-08,177.35000000000002,
1831,13044.0,2010-02-21,442.65,44.0
1832,13044.0,2010-02-28,669.01,7.0
1833,13044.0,2010-03-04,276.49,4.0
1834,13044.0,2010-04-08,466.47,35.0
1835,13044.0,2010-04-18,739.25,10.0
1836,13044.0,2010-05-12,162.4,24.0
1837,13044.0,2010-05-26,527.23,14.0
1838,13044.0,2010-07-12,363.8,47.0
1839,13044.0,2010-08-04,468.78000000000003,23.0
1840,13045.0,2010-08-10,325.44,
1841,13045.0,2010-11-03,178.2,85.0
1842,13046.0,2010-09-09,319.94,
1843,13047.0,2009-12-16,306.3,
1844,13047.0,2010-01-08,563.98,23.0
1845,13047.0,2010-03-04,356.24,55.0
1846,13047.0,2010-04-01,256.64,28.0
1847,13047.0,2010-04-28,838.69,27.0
1848,13047.0,2010-05-24,695.37,26.0
1849,13047.0,2010-06-02,30.0,9.0
1850,13047.0,2010-07-11,623.58,39.0
1851,13047.0,2010-08-03,428.86,23.0
1852,13047.0,2010-08-26,459.08000000000004,23.0
1853,13047.0,2010-10-21,632.25,56.0
1854,13047.0,2010-12-01,366.63,41.0
1855,13048.0,2010-01-27,394.6,
1856,13048.0,2010-04-27,429.25,90.0
1857,13048.0,2010-05-25,95.5,28.0
1858,13048.0,2010-07-21,953.19,57.0
1859,13048.0,2010-09-29,375.76,70.0
1860,13049.0,2010-11-03,247.56,
1861,13049.0,2010-11-15,504.0,12.0
1862,13050.0,2009-12-15,327.91,
1863,13050.0,2010-01-14,343.2,30.0
1864,13050.0,2010-02-14,304.65,31.0
1865,13050.0,2010-03-01,302.9,15.0
1866,13050.0,2010-04-06,365.5,36.0
1867,13050.0,2010-04-25,612.07,19.0
1868,13050.0,2010-06-11,323.75,47.0
1869,13050.0,2010-06-24,277.85,13.0
1870,13050.0,2010-07-14,313.02,20.0
1871,13050.0,2010-08-10,302.5,27.0
1872,13050.0,2010-08-16,305.21999999999997,6.0
1873,13050.0,2010-09-06,304.14,21.0
1874,13050.0,2010-09-29,317.58,23.0
1875,13050.0,2010-10-25,300.6,26.0
1876,13050.0,2010-10-31,783.24,6.0
1877,13050.0,2010-11-01,92.03,1.0
1878,13050.0,2010-11-21,302.25,20.0
1879,13050.0,2010-11-30,301.25,9.0
1880,13050.0,2010-12-08,328.01,8.0
1881,13051.0,2010-03-30,75.0,
1882,13051.0,2010-05-10,80.8,41.0
1883,13052.0,2010-02-23,560.97,
1884,13052.0,2010-04-13,591.98,49.0
1885,13052.0,2010-05-12,732.34,29.0
1886,13052.0,2010-06-07,179.54,26.0
1887,13052.0,2010-10-15,755.5500000000001,130.0
1888,13053.0,2010-03-28,127.65,
1889,13055.0,2010-10-06,1106.7,
1890,13056.0,2010-06-06,209.48,
1891,13057.0,2010-03-18,353.49,
1892,13057.0,2010-06-24,359.45,98.0
1893,13057.0,2010-06-27,9.149999999999999,3.0
1894,13059.0,2010-03-31,626.09,
1895,13059.0,2010-06-10,255.39,71.0
1896,13059.0,2010-06-29,103.19999999999999,19.0
1897,13059.0,2010-07-14,227.65,15.0
1898,13059.0,2010-08-08,395.84000000000003,25.0
1899,13059.0,2010-08-29,310.2,21.0
1900,13059.0,2010-10-15,153.2,47.0
1901,13059.0,2010-10-22,48.2,7.0
1902,13063.0,2010-08-16,188.4,
1903,13064.0,2010-04-27,239.65,
1904,13064.0,2010-06-07,321.6,41.0
1905,13065.0,2010-06-10,187.57,
1906,13065.0,2010-08-26,210.47000000000003,77.0
1907,13065.0,2010-10-20,225.8,55.0
1908,13065.0,2010-11-12,225.35000000000002,23.0
1909,13065.0,2010-12-01,205.86,19.0
1910,13067.0,2010-09-19,251.39999999999998,
1911,13067.0,2010-10-26,141.65,37.0
1912,13069.0,2010-06-14,793.53,
1913,13069.0,2010-06-28,456.90000000000003,14.0
1914,13069.0,2010-07-05,210.59,7.0
1915,13069.0,2010-07-26,613.11,21.0
1916,13069.0,2010-08-12,540.54,17.0
1917,13069.0,2010-08-29,138.38,17.0
1918,13069.0,2010-09-09,202.14000000000001,11.0
1919,13069.0,2010-10-01,527.58,22.0
1920,13069.0,2010-10-15,311.41,14.0
1921,13069.0,2010-11-09,339.94,25.0
1922,13069.0,2010-11-21,282.22,12.0
1923,13069.0,2010-11-28,498.17,7.0
1924,13069.0,2010-12-05,332.5,7.0
1925,13070.0,2009-12-07,154.2,
1926,13070.0,2010-04-29,154.2,143.0
1927,13070.0,2010-09-06,214.5,130.0
1928,13071.0,2010-04-06,129.22,
1929,13073.0,2010-09-28,302.88,
1930,13073.0,2010-10-24,115.2,26.0
1931,13074.0,2009-12-16,313.3,
1932,13074.0,2010-01-19,320.7,34.0
1933,13074.0,2010-04-01,428.24,72.0
1934,13074.0,2010-07-16,316.5,106.0
1935,13076.0,2010-09-08,135.4,
1936,13077.0,2009-12-11,218.44,
1937,13077.0,2009-12-17,421.4,6.0
1938,13077.0,2010-04-29,334.7,133.0
1939,13077.0,2010-06-17,231.58,49.0
1940,13077.0,2010-09-02,308.43,77.0
1941,13077.0,2010-10-21,119.81,49.0
1942,13077.0,2010-11-23,387.32,33.0
1943,13077.0,2010-12-08,313.72,15.0
1944,13078.0,2009-12-01,630.33,
1945,13078.0,2009-12-08,648.5,7.0
1946,13078.0,2009-12-16,575.64,8.0
1947,13078.0,2009-12-20,464.56,4.0
1948,13078.0,2010-01-08,465.8,19.0
1949,13078.0,2010-01-22,436.3,14.0
1950,13078.0,2010-02-02,524.6,11.0
1951,13078.0,2010-02-16,356.5,14.0
1952,13078.0,2010-03-10,602.76,22.0
1953,13078.0,2010-03-24,762.6800000000001,14.0
1954,13078.0,2010-04-20,701.32,27.0
1955,13078.0,2010-05-02,420.46000000000004,12.0
1956,13078.0,2010-05-13,317.4,11.0
1957,13078.0,2010-05-27,363.11,14.0
1958,13078.0,2010-06-07,309.55,11.0
1959,13078.0,2010-06-13,607.91,6.0
1960,13078.0,2010-06-30,322.8,17.0
1961,13078.0,2010-07-08,306.3,8.0
1962,13078.0,2010-07-18,428.8,10.0
1963,13078.0,2010-07-27,314.92,9.0
1964,13078.0,2010-08-12,839.6,16.0
1965,13078.0,2010-08-23,449.4,11.0
1966,13078.0,2010-09-03,532.9,11.0
1967,13078.0,2010-09-30,614.3000000000001,27.0
1968,13078.0,2010-10-12,618.12,12.0
1969,13078.0,2010-10-29,790.41,17.0
1970,13078.0,2010-11-10,1003.61,12.0
1971,13078.0,2010-11-16,418.24,6.0
1972,13078.0,2010-11-23,694.12,7.0
1973,13078.0,2010-11-30,869.1800000000001,7.0
1974,13078.0,2010-12-08,514.39,8.0
1975,13079.0,2010-10-18,199.08,
1976,13080.0,2010-04-09,70.3,
1977,13080.0,2010-05-27,90.45,48.0
1978,13080.0,2010-11-03,61.9,160.0
1979,13081.0,2009-12-08,2285.58,
1980,13081.0,2010-01-07,3677.9,30.0
1981,13081.0,2010-02-15,1009.9399999999999,39.0
1982,13081.0,2010-03-10,3176.34,23.0
1983,13081.0,2010-04-28,2525.86,49.0
1984,13081.0,2010-05-04,163.2,6.0
1985,13081.0,2010-05-06,47.7,2.0
1986,13081.0,2010-05-28,1458.71,22.0
1987,13081.0,2010-07-01,2654.01,34.0
1988,13081.0,2010-07-19,1178.5900000000001,18.0
1989,13081.0,2010-08-23,2484.16,35.0
1990,13081.0,2010-10-19,2269.86,57.0
1991,13081.0,2010-10-21,2255.96,2.0
1992,13081.0,2010-10-26,345.1,5.0
1993,13081.0,2010-11-14,1420.5600000000002,19.0
1994,13081.0,2010-11-16,1547.52,2.0
1995,13081.0,2010-12-03,2366.78,17.0
1996,13082.0,2009-12-22,192.18,
1997,13082.0,2010-03-26,485.52000000000004,94.0
1998,13082.0,2010-05-24,1263.92,59.0
1999,13082.0,2010-06-07,211.92000000000002,14.0
2000,13082.0,2010-07-06,147.0,29.0
2001,13082.0,2010-07-25,335.40000000000003,19.0
2002,13082.0,2010-08-18,399.18,24.0
2003,13082.0,2010-09-07,252.0,20.0
2004,13082.0,2010-10-11,435.0,34.0
2005,13083.0,2010-10-10,91.67999999999999,
2006,13084.0,2010-08-05,122.39999999999999,
2007,13085.0,2009-12-01,651.1,
2008,13085.0,2009-12-03,445.7,2.0
2009,13085.0,2010-01-29,920.4,57.0
2010,13086.0,2010-11-22,439.33000000000004,
2011,13087.0,2009-12-13,313.64,
2012,13088.0,2010-10-18,236.11,
2013,13089.0,2009-12-02,368.1,
2014,13089.0,2009-12-07,1244.3200000000002,5.0
2015,13089.0,2009-12-13,650.88,6.0
2016,13089.0,2009-12-14,409.2,1.0
2017,13089.0,2009-12-21,456.0,7.0
2018,13089.0,2010-01-10,635.88,20.0
2019,13089.0,2010-01-11,463.11,1.0
2020,13089.0,2010-01-21,368.8,10.0
2021,13089.0,2010-01-24,924.64,3.0
2022,13089.0,2010-01-28,873.44,4.0
2023,13089.0,2010-02-09,742.38,12.0
2024,13089.0,2010-02-15,1609.15,6.0
2025,13089.0,2010-02-16,400.8,1.0
2026,13089.0,2010-02-26,678.6,10.0
2027,13089.0,2010-03-09,1227.24,11.0
2028,13089.0,2010-03-17,1759.2,8.0
2029,13089.0,2010-03-19,291.45,2.0
2030,13089.0,2010-03-22,139.2,3.0
2031,13089.0,2010-04-01,300.66,10.0
2032,13089.0,2010-04-06,649.91,5.0
2033,13089.0,2010-04-13,2306.98,7.0
2034,13089.0,2010-04-21,241.2,8.0
2035,13089.0,2010-04-22,107.76,1.0
2036,13089.0,2010-05-05,256.8,13.0
2037,13089.0,2010-05-07,1324.8,2.0
2038,13089.0,2010-05-14,208.79999999999998,7.0
2039,13089.0,2010-05-17,106.2,3.0
2040,13089.0,2010-05-21,647.98,4.0
2041,13089.0,2010-05-23,235.56,2.0
2042,13089.0,2010-05-26,318.3,3.0
2043,13089.0,2010-06-08,1663.71,13.0
2044,13089.0,2010-06-14,314.4,6.0
2045,13089.0,2010-06-16,515.16,2.0
2046,13089.0,2010-06-20,250.3,4.0
2047,13089.0,2010-06-24,120.44999999999999,4.0
2048,13089.0,2010-06-29,2956.34,5.0
2049,13089.0,2010-07-04,664.8,5.0
2050,13089.0,2010-07-13,1113.56,9.0
2051,13089.0,2010-07-22,438.2,9.0
2052,13089.0,2010-07-23,447.4,1.0
2053,13089.0,2010-08-02,1256.7,10.0
2054,13089.0,2010-08-05,377.58,3.0
2055,13089.0,2010-08-11,556.5,6.0
2056,13089.0,2010-08-12,1026.82,1.0
2057,13089.0,2010-08-15,290.7,3.0
2058,13089.0,2010-08-19,1601.06,4.0
2059,13089.0,2010-08-20,244.79999999999998,1.0
2060,13089.0,2010-08-31,623.63,11.0
2061,13089.0,2010-09-01,1362.9,1.0
2062,13089.0,2010-09-03,1565.52,2.0
2063,13089.0,2010-09-14,303.24,11.0
2064,13089.0,2010-09-16,2174.88,2.0
2065,13089.0,2010-09-22,1089.6,6.0
2066,13089.0,2010-09-26,650.01,4.0
2067,13089.0,2010-09-30,684.82,4.0
2068,13089.0,2010-10-06,489.59999999999997,6.0
2069,13089.0,2010-10-07,832.3000000000001,1.0
2070,13089.0,2010-10-14,824.7,7.0
2071,13089.0,2010-10-17,312.88,3.0
2072,13089.0,2010-10-27,720.6500000000001,10.0
2073,13089.0,2010-11-02,384.64,6.0
2074,13089.0,2010-11-05,2205.7200000000003,3.0
2075,13089.0,2010-11-18,803.9999999999999,13.0
2076,13089.0,2010-11-19,1190.3999999999999,1.0
2077,13089.0,2010-11-23,3224.5,4.0
2078,13089.0,2010-11-25,1451.6,2.0
2079,13089.0,2010-12-05,734.3999999999999,10.0
2080,13089.0,2010-12-06,2496.2200000000003,1.0
2081,13090.0,2010-08-02,369.07,
2082,13090.0,2010-08-16,296.65,14.0
2083,13090.0,2010-08-25,408.0,9.0
2084,13090.0,2010-10-11,757.05,47.0
2085,13090.0,2010-11-02,715.24,22.0
2086,13090.0,2010-11-12,612.0,10.0
2087,13090.0,2010-11-18,304.56,6.0
2088,13090.0,2010-11-25,313.3,7.0
2089,13090.0,2010-11-30,408.0,5.0
2090,13090.0,2010-12-02,160.6,2.0
2091,13090.0,2010-12-09,847.8,7.0
2092,13091.0,2009-12-10,1976.0,
2093,13092.0,2010-02-10,448.05,
2094,13092.0,2010-03-21,86.25,39.0
2095,13092.0,2010-04-15,254.4,25.0
2096,13092.0,2010-06-10,307.25,56.0
2097,13092.0,2010-08-09,300.2,60.0
2098,13092.0,2010-09-07,135.85,29.0
2099,13092.0,2010-10-21,130.45,44.0
2100,13093.0,2009-12-04,993.47,
2101,13093.0,2009-12-14,950.0,10.0
2102,13093.0,2010-01-11,972.9200000000001,28.0
2103,13093.0,2010-01-28,517.16,17.0
2104,13093.0,2010-01-31,732.2,3.0
2105,13093.0,2010-02-19,1564.28,19.0
2106,13093.0,2010-02-23,1036.6399999999999,4.0
2107,13093.0,2010-03-11,1081.12,16.0
2108,13093.0,2010-03-21,552.38,10.0
2109,13093.0,2010-04-06,1076.46,16.0
2110,13093.0,2010-04-19,1335.02,13.0
2111,13093.0,2010-05-02,978.68,13.0
2112,13093.0,2010-05-11,790.38,9.0
2113,13093.0,2010-05-27,1141.62,16.0
2114,13093.0,2010-06-11,832.0,15.0
2115,13093.0,2010-06-14,963.01,3.0
2116,13093.0,2010-06-24,1502.98,10.0
2117,13093.0,2010-07-04,854.88,10.0
2118,13093.0,2010-07-07,529.5699999999999,3.0
2119,13093.0,2010-07-21,1143.26,14.0
2120,13093.0,2010-07-25,684.73,4.0
2121,13093.0,2010-08-05,1210.8,11.0
2122,13093.0,2010-08-16,533.0,11.0
2123,13093.0,2010-08-29,1551.04,13.0
2124,13093.0,2010-09-06,2136.32,8.0
2125,13093.0,2010-09-17,1620.66,11.0
2126,13093.0,2010-10-06,1035.1,19.0
2127,13093.0,2010-10-08,3148.8,2.0
2128,13093.0,2010-10-14,907.1999999999999,6.0
2129,13093.0,2010-10-21,3417.8,7.0
2130,13093.0,2010-10-26,270.0,5.0
2131,13093.0,2010-10-27,2434.5,1.0
2132,13093.0,2010-10-28,135.0,1.0
2133,13093.0,2010-11-09,3119.0,12.0
2134,13093.0,2010-11-19,2977.73,10.0
2135,13093.0,2010-11-30,1582.07,11.0
2136,13093.0,2010-12-01,799.4,1.0
2137,13094.0,2010-11-15,282.12,
2138,13094.0,2010-12-06,223.68,21.0
2139,13096.0,2010-11-10,419.70000000000005,
2140,13097.0,2009-12-01,551.33,
2141,13097.0,2009-12-09,528.9,8.0
2142,13097.0,2009-12-16,164.1,7.0
2143,13097.0,2010-01-26,544.22,41.0
2144,13097.0,2010-03-03,905.49,36.0
2145,13097.0,2010-03-04,308.74,1.0
2146,13097.0,2010-03-30,138.7,26.0
2147,13097.0,2010-04-14,596.0600000000001,15.0
2148,13097.0,2010-05-18,672.28,34.0
2149,13097.0,2010-06-22,377.74,35.0
2150,13097.0,2010-06-30,423.95,8.0
2151,13097.0,2010-08-11,641.88,42.0
2152,13097.0,2010-09-23,775.61,43.0
2153,13097.0,2010-11-16,749.8,54.0
2154,13101.0,2010-01-27,168.54999999999998,
2155,13101.0,2010-05-27,280.76,120.0
2156,13101.0,2010-07-29,144.9,63.0
2157,13102.0,2010-05-06,671.64,
2158,13102.0,2010-05-24,168.31,18.0
2159,13102.0,2010-06-17,493.9,24.0
2160,13102.0,2010-07-08,300.56,21.0
2161,13102.0,2010-07-21,326.6,13.0
2162,13102.0,2010-08-06,343.63,16.0
2163,13102.0,2010-08-29,311.40000000000003,23.0
2164,13102.0,2010-09-30,201.70999999999998,32.0
2165,13102.0,2010-10-25,203.92,25.0
2166,13102.0,2010-11-02,521.0,8.0
2167,13102.0,2010-11-18,230.12,16.0
2168,13102.0,2010-11-24,282.71999999999997,6.0
2169,13102.0,2010-11-25,900.5000000000001,1.0
2170,13102.0,2010-12-09,316.82,14.0
2171,13103.0,2010-05-11,123.34,
2172,13103.0,2010-09-28,342.36,140.0
2173,13104.0,2010-02-24,96.66,
2174,13104.0,2010-06-24,181.56,120.0
2175,13104.0,2010-10-20,332.4,118.0
2176,13105.0,2010-09-29,72.0,
2177,13106.0,2010-10-22,526.96,
2178,13107.0,2010-02-04,606.3,
2179,13107.0,2010-04-08,696.03,63.0
2180,13107.0,2010-06-15,1002.26,68.0
2181,13107.0,2010-09-23,1182.8600000000001,100.0
2182,13107.0,2010-10-22,234.0,29.0
2183,13108.0,2010-09-30,398.4,
2184,13108.0,2010-12-02,350.06,63.0
2185,13109.0,2010-06-06,347.49,
2186,13110.0,2009-12-01,362.78000000000003,
2187,13110.0,2010-01-18,189.3,48.0
2188,13110.0,2010-02-24,153.72,37.0
2189,13110.0,2010-06-01,241.9,97.0
2190,13110.0,2010-09-28,521.1,119.0
2191,13111.0,2009-12-21,321.88000000000005,
2192,13112.0,2010-06-16,20.6,
2193,13113.0,2010-03-28,523.53,
2194,13113.0,2010-05-02,1034.6599999999999,35.0
2195,13113.0,2010-05-30,384.75,28.0
2196,13113.0,2010-07-02,556.84,33.0
2197,13113.0,2010-07-09,319.32,7.0
2198,13113.0,2010-07-23,567.75,14.0
2199,13113.0,2010-08-02,392.4,10.0
2200,13113.0,2010-09-16,267.95,45.0
2201,13113.0,2010-10-08,300.16999999999996,22.0
2202,13113.0,2010-10-11,279.83,3.0
2203,13113.0,2010-11-05,342.95,25.0
2204,13113.0,2010-11-25,595.6,20.0
2205,13113.0,2010-11-29,441.04999999999995,4.0
2206,13113.0,2010-12-08,372.96999999999997,9.0
2207,13114.0,2009-12-09,234.38,
2208,13115.0,2010-04-19,754.5,
2209,13115.0,2010-05-17,204.54,28.0
2210,13115.0,2010-06-17,359.98,31.0
2211,13115.0,2010-07-27,469.48,40.0
2212,13115.0,2010-11-01,1102.42,97.0
2213,13115.0,2010-11-25,309.0,24.0
2214,13117.0,2010-03-26,128.22,
2215,13117.0,2010-04-26,178.87,31.0
2216,13117.0,2010-05-09,100.16,13.0
2217,13117.0,2010-06-16,89.47,38.0
2218,13117.0,2010-07-08,92.75999999999999,22.0
2219,13117.0,2010-07-16,55.199999999999996,8.0
2220,13117.0,2010-08-20,119.11999999999999,35.0
2221,13117.0,2010-09-15,74.79,26.0
2222,13117.0,2010-10-21,278.76,36.0
2223,13117.0,2010-11-18,153.4,28.0
2224,13117.0,2010-12-02,202.12,14.0
2225,13117.0,2010-12-09,186.03,7.0
2226,13118.0,2010-09-26,221.37,
2227,13118.0,2010-10-24,410.15,28.0
2228,13118.0,2010-11-05,281.55,12.0
2229,13118.0,2010-11-28,304.53000000000003,23.0
2230,13119.0,2010-02-09,134.9,
2231,13123.0,2010-06-28,355.44,
2232,13123.0,2010-08-24,151.31,57.0
2233,13124.0,2010-11-19,916.12,
2234,13125.0,2010-07-04,158.57,
2235,13126.0,2010-03-02,464.85,
2236,13126.0,2010-04-23,317.44,52.0
2237,13126.0,2010-07-28,306.55,96.0
2238,13126.0,2010-09-15,283.65,49.0
2239,13126.0,2010-10-28,302.68,43.0
2240,13126.0,2010-12-08,223.44,41.0
2241,13128.0,2010-03-18,263.5,
2242,13129.0,2010-06-28,108.75,
2243,13129.0,2010-09-13,124.5,77.0
2244,13131.0,2010-02-09,651.41,
2245,13131.0,2010-06-03,742.17,114.0
2246,13131.0,2010-10-17,846.89,136.0
2247,13133.0,2010-09-06,90.65,
2248,13134.0,2010-10-19,273.85,
2249,13134.0,2010-11-02,407.79999999999995,14.0
2250,13135.0,2010-08-05,275.45,
2251,13136.0,2009-12-08,549.09,
2252,13136.0,2010-05-02,1381.98,145.0
2253,13136.0,2010-08-02,352.45,92.0
2254,13136.0,2010-10-15,880.11,74.0
2255,13136.0,2010-11-29,503.32000000000005,45.0
2256,13137.0,2010-07-25,840.55,
2257,13137.0,2010-09-07,125.66000000000001,44.0
2258,13137.0,2010-09-19,442.13,12.0
2259,13137.0,2010-10-10,134.95,21.0
2260,13137.0,2010-10-24,420.61,14.0
2261,13137.0,2010-11-04,416.45,11.0
2262,13137.0,2010-11-07,739.92,3.0
2263,13137.0,2010-11-18,942.02,11.0
2264,13138.0,2010-11-08,311.62,
2265,13138.0,2010-12-02,193.23,24.0
2266,13139.0,2010-09-28,3138.04,
2267,13140.0,2010-08-05,252.29999999999998,
2268,13140.0,2010-10-15,380.15,71.0
2269,13140.0,2010-12-08,159.51,54.0
2270,13141.0,2009-12-09,351.45,
2271,13141.0,2010-01-25,1025.46,47.0
2272,13141.0,2010-02-05,354.87,11.0
2273,13141.0,2010-03-22,222.06,45.0
2274,13141.0,2010-05-12,312.3,51.0
2275,13141.0,2010-06-08,160.04,27.0
2276,13141.0,2010-06-22,923.06,14.0
2277,13141.0,2010-09-14,410.06,84.0
2278,13141.0,2010-09-24,972.11,10.0
2279,13141.0,2010-11-15,306.82,52.0
2280,13141.0,2010-11-19,241.6,4.0
2281,13143.0,2010-05-04,405.1,
2282,13144.0,2010-10-04,24.4,
2283,13145.0,2010-04-19,102.0,
2284,13145.0,2010-07-11,102.0,83.0
2285,13145.0,2010-10-15,306.0,96.0
2286,13145.0,2010-12-02,295.0,48.0
2287,13148.0,2009-12-07,331.40000000000003,
2288,13148.0,2010-01-21,527.3000000000001,45.0
2289,13148.0,2010-02-25,313.24,35.0
2290,13148.0,2010-03-08,387.24,11.0
2291,13148.0,2010-03-22,391.5,14.0
2292,13148.0,2010-04-29,372.67,38.0
2293,13148.0,2010-05-21,501.17,22.0
2294,13148.0,2010-07-25,517.52,65.0
2295,13148.0,2010-09-12,482.44,49.0
2296,13148.0,2010-11-01,531.44,50.0
2297,13148.0,2010-11-15,558.77,14.0
2298,13150.0,2010-03-19,176.51999999999998,
2299,13150.0,2010-08-12,273.45,146.0
2300,13151.0,2010-03-22,1021.37,
2301,13151.0,2010-03-24,301.5,2.0
2302,13152.0,2010-01-14,480.47,
2303,13152.0,2010-02-21,330.35,38.0
2304,13152.0,2010-04-25,301.40999999999997,63.0
2305,13152.0,2010-05-19,222.46,24.0
2306,13152.0,2010-06-28,350.56,40.0
2307,13152.0,2010-09-14,196.33,78.0
2308,13152.0,2010-10-18,264.8,34.0
2309,13154.0,2009-12-04,337.1,
2310,13154.0,2010-07-20,675.88,228.0
2311,13154.0,2010-11-05,611.86,108.0
2312,13155.0,2010-08-05,235.70000000000002,
2313,13155.0,2010-10-22,163.02,78.0
2314,13155.0,2010-12-06,379.7,45.0
2315,13156.0,2010-02-01,793.92,
2316,13156.0,2010-02-09,445.68,8.0
2317,13156.0,2010-11-19,346.94,283.0
2318,13157.0,2010-03-08,193.2,
2319,13157.0,2010-05-14,1612.6599999999999,67.0
2320,13157.0,2010-08-22,1239.92,100.0
2321,13157.0,2010-10-26,900.36,65.0
2322,13158.0,2010-11-16,307.12,
2323,13161.0,2010-07-27,366.13,
2324,13162.0,2009-12-04,694.2,
2325,13162.0,2009-12-15,891.41,11.0
2326,13162.0,2010-01-11,488.68,27.0
2327,13162.0,2010-01-13,708.2,2.0
2328,13162.0,2010-02-02,737.22,20.0
2329,13162.0,2010-03-12,1019.3100000000001,38.0
2330,13162.0,2010-03-30,976.08,18.0
2331,13162.0,2010-05-18,334.1,49.0
2332,13162.0,2010-06-13,779.6,26.0
2333,13162.0,2010-07-27,330.0,44.0
2334,13162.0,2010-08-25,319.22,29.0
2335,13162.0,2010-11-24,309.18,91.0
2336,13163.0,2010-04-08,17.65,
2337,13164.0,2010-02-10,275.8,
2338,13164.0,2010-05-19,96.4,98.0
2339,13165.0,2010-10-22,429.68,
2340,13166.0,2010-10-21,466.98,
2341,13167.0,2010-11-14,333.82,
2342,13168.0,2010-06-15,556.12,
2343,13169.0,2010-05-26,127.2,
2344,13172.0,2010-11-04,69.6,
2345,13173.0,2009-12-10,302.70000000000005,
2346,13173.0,2010-01-07,49.2,28.0
2347,13173.0,2010-01-18,235.89000000000001,11.0
2348,13173.0,2010-02-01,206.15,14.0
2349,13173.0,2010-03-02,253.76,29.0
2350,13173.0,2010-04-29,562.05,58.0
2351,13173.0,2010-05-27,115.1,28.0
2352,13173.0,2010-09-17,394.91,113.0
2353,13173.0,2010-12-07,165.94,81.0
2354,13174.0,2009-12-04,630.39,
2355,13174.0,2010-01-28,916.78,55.0
2356,13174.0,2010-03-05,638.5600000000001,36.0
2357,13174.0,2010-04-07,1017.6,33.0
2358,13174.0,2010-05-21,725.05,44.0
2359,13174.0,2010-09-24,786.88,126.0
2360,13174.0,2010-11-01,531.58,38.0
2361,13174.0,2010-11-12,15.0,11.0
2362,13174.0,2010-12-05,1415.97,23.0
2363,13175.0,2009-12-04,319.15,
2364,13175.0,2010-05-06,512.3,153.0
2365,13177.0,2010-10-05,229.75,
2366,13178.0,2009-12-16,618.79,
2367,13178.0,2010-01-17,608.75,32.0
2368,13178.0,2010-02-22,684.8,36.0
2369,13178.0,2010-03-09,858.08,15.0
2370,13178.0,2010-04-27,1160.1,49.0
2371,13178.0,2010-06-08,1258.2,42.0
2372,13178.0,2010-07-19,1105.5,41.0
2373,13178.0,2010-08-31,823.8,43.0
2374,13178.0,2010-09-23,619.0,23.0
2375,13178.0,2010-11-07,596.7,45.0
2376,13179.0,2010-03-31,572.3100000000001,
2377,13180.0,2010-04-11,86.10000000000001,
2378,13181.0,2010-11-23,359.69,
2379,13183.0,2010-03-14,493.44,
2380,13183.0,2010-05-06,385.62,53.0
2381,13183.0,2010-06-16,386.6,41.0
2382,13183.0,2010-08-18,493.56000000000006,63.0
2383,13183.0,2010-09-21,817.1,34.0
2384,13183.0,2010-11-10,502.08000000000004,50.0
2385,13187.0,2010-03-25,130.99,
2386,13190.0,2009-12-07,147.1,
2387,13190.0,2010-01-31,214.95,55.0
2388,13190.0,2010-06-13,208.61,133.0
2389,13191.0,2010-02-19,164.69,
2390,13192.0,2010-01-22,724.92,
2391,13192.0,2010-04-27,641.05,95.0
2392,13192.0,2010-06-22,280.67,56.0
2393,13194.0,2010-10-14,412.08,
2394,13195.0,2010-10-21,172.38,
2395,13196.0,2010-04-01,199.97,
2396,13196.0,2010-08-09,423.90999999999997,130.0
2397,13196.0,2010-09-22,647.1800000000001,44.0
2398,13197.0,2010-04-09,373.01000000000005,
2399,13198.0,2010-10-01,821.84,
2400,13198.0,2010-11-17,751.15,47.0
2401,13199.0,2009-12-05,138.24,
2402,13199.0,2010-01-08,382.32,34.0
2403,13199.0,2010-02-11,78.5,34.0
2404,13199.0,2010-02-22,249.12,11.0
2405,13199.0,2010-03-18,222.6,24.0
2406,13199.0,2010-03-24,568.94,6.0
2407,13199.0,2010-04-14,353.19000000000005,21.0
2408,13199.0,2010-04-22,434.52,8.0
2409,13199.0,2010-04-27,143.5,5.0
2410,13199.0,2010-05-07,390.0,10.0
2411,13199.0,2010-06-09,316.08000000000004,33.0
2412,13199.0,2010-06-24,240.1,15.0
